epoch	loss	psnr	ssim	time_s	lr
512	0.000244	37.684760	0.954634	52.97	0.00009659
513	0.000233	37.539838	0.954424	54.31	0.00009628
514	0.000234	37.867593	0.955558	53.93	0.00009596
515	0.000246	37.324113	0.953890	56.11	0.00009565
516	0.000242	37.862370	0.955351	52.62	0.00009534
517	0.000237	37.849332	0.954728	51.68	0.00009503
518	0.000245	37.578128	0.953442	50.66	0.00009471
519	0.000242	37.664948	0.954993	52.33	0.00009440
520	0.000234	37.769915	0.955073	53.62	0.00009409
521	0.000242	37.813539	0.954803	52.97	0.00009378
522	0.000233	37.723588	0.955190	53.92	0.00009347
523	0.000258	37.797771	0.954697	53.66	0.00009315
524	0.000240	37.758945	0.955129	50.85	0.00009284
525	0.000243	37.832637	0.955042	56.66	0.00009253
526	0.000249	37.709979	0.954896	53.58	0.00009222
527	0.000240	37.846374	0.955416	53.48	0.00009191
528	0.000227	37.797647	0.955588	56.96	0.00009159
529	0.000234	37.688219	0.955057	53.62	0.00009128
530	0.000238	37.888586	0.955393	55.66	0.00009097
531	0.000235	37.182250	0.955210	56.43	0.00009066
532	0.000235	37.900337	0.955661	53.87	0.00009035
533	0.000228	37.953883	0.955155	54.76	0.00009004
534	0.000240	37.761883	0.955130	54.72	0.00008973
535	0.000257	37.724424	0.953065	51.75	0.00008942
536	0.000254	37.882877	0.955107	54.01	0.00008910
537	0.000233	37.941104	0.955438	53.43	0.00008879
538	0.000229	37.759519	0.954929	52.81	0.00008848
539	0.000229	37.921440	0.955668	50.02	0.00008817
540	0.000233	37.784885	0.955414	51.64	0.00008786
541	0.000238	37.629250	0.954287	54.64	0.00008755
542	0.000236	37.807125	0.955432	53.98	0.00008724
543	0.000221	37.929185	0.955918	53.76	0.00008693
544	0.000229	37.830012	0.955442	55.76	0.00008662
545	0.000238	37.861472	0.955481	53.68	0.00008631
546	0.000236	37.557410	0.954958	51.52	0.00008600
547	0.000240	37.877796	0.955379	56.31	0.00008569
548	0.000246	37.758788	0.954262	55.11	0.00008538
549	0.000224	37.735440	0.955508	53.34	0.00008507
550	0.000223	37.937306	0.955209	55.60	0.00008476
551	0.000240	37.980325	0.955826	55.01	0.00008446
552	0.000225	37.798005	0.955019	57.15	0.00008415
553	0.000234	37.835652	0.955681	51.01	0.00008384
554	0.000222	37.777578	0.954303	53.47	0.00008353
555	0.000240	37.880128	0.955700	54.86	0.00008322
556	0.000225	38.001264	0.955843	56.09	0.00008291
557	0.000228	37.882682	0.955437	51.96	0.00008261
558	0.000220	37.866612	0.955964	53.89	0.00008230
559	0.000239	37.666871	0.953836	53.28	0.00008199
560	0.000233	38.020803	0.956013	49.78	0.00008168
561	0.000226	37.846402	0.955852	51.79	0.00008138
562	0.000226	37.808426	0.955478	52.61	0.00008107
563	0.000229	37.955857	0.955827	50.70	0.00008076
564	0.000234	37.909507	0.954971	51.69	0.00008046
565	0.000231	37.810909	0.955336	52.18	0.00008015
566	0.000226	37.602548	0.955635	55.74	0.00007984
567	0.000224	37.897846	0.955763	53.15	0.00007954
568	0.000222	38.074658	0.956038	56.97	0.00007923
569	0.000219	38.077686	0.956061	57.07	0.00007893
570	0.000229	37.782713	0.955149	54.12	0.00007862
571	0.000231	37.939194	0.955824	53.61	0.00007832
572	0.000229	37.296610	0.955696	56.33	0.00007801
573	0.000233	38.006497	0.955850	54.96	0.00007771
574	0.000223	38.023164	0.956002	54.45	0.00007740
575	0.000231	38.014120	0.955699	49.55	0.00007710
576	0.000227	37.734902	0.955642	53.64	0.00007679
577	0.000219	38.034107	0.956004	52.78	0.00007649
578	0.000231	37.999938	0.956257	55.88	0.00007619
579	0.000232	38.019694	0.955978	53.27	0.00007588
580	0.000226	38.061915	0.956044	50.13	0.00007558
581	0.000225	37.992342	0.956191	51.98	0.00007528
582	0.000235	37.926558	0.955201	53.74	0.00007497
583	0.000230	38.011806	0.956296	53.86	0.00007467
584	0.000224	37.937518	0.956098	50.96	0.00007437
585	0.000228	37.887517	0.956393	52.55	0.00007407
586	0.000226	37.657911	0.956177	54.02	0.00007377
587	0.000223	37.748062	0.956197	53.51	0.00007347
588	0.000232	37.930284	0.955580	53.83	0.00007316
589	0.000230	37.997278	0.955880	51.90	0.00007286
590	0.000223	38.110868	0.956246	56.05	0.00007256
591	0.000230	37.711424	0.955254	57.36	0.00007226
592	0.000221	37.868885	0.955498	52.54	0.00007196
593	0.000233	38.086140	0.956386	53.33	0.00007166
594	0.000228	38.015328	0.956017	52.55	0.00007136
595	0.000227	37.961438	0.955777	57.29	0.00007107
596	0.000232	38.060463	0.956370	52.82	0.00007077
597	0.000228	38.066113	0.956034	55.66	0.00007047
598	0.000223	38.142691	0.956250	55.30	0.00007017
599	0.000221	38.148582	0.956592	54.65	0.00006987
600	0.000233	38.000159	0.956396	53.92	0.00006957
601	0.000225	38.067002	0.956341	55.40	0.00006928
602	0.000235	37.995632	0.956060	53.05	0.00006898
603	0.000224	38.000425	0.956616	54.26	0.00006868
604	0.000218	38.055852	0.956445	58.37	0.00006839
605	0.000232	37.889515	0.955665	59.40	0.00006809
606	0.000224	38.054333	0.956429	55.87	0.00006780
607	0.000222	37.974592	0.956051	54.13	0.00006750
608	0.000232	38.027387	0.956378	55.14	0.00006721
609	0.000228	37.771043	0.956425	52.36	0.00006691
610	0.000221	38.119837	0.956752	56.60	0.00006662
611	0.000222	37.938155	0.956296	49.76	0.00006632
612	0.000228	38.131632	0.956513	59.06	0.00006603
613	0.000233	38.098856	0.956441	50.68	0.00006573
614	0.000210	38.119060	0.956345	51.93	0.00006544
615	0.000221	38.131184	0.956593	58.87	0.00006515
616	0.000228	38.026476	0.955849	51.70	0.00006486
617	0.000213	38.087538	0.956241	54.61	0.00006457
618	0.000225	38.107322	0.956543	54.26	0.00006427
619	0.000222	38.099443	0.956748	52.01	0.00006398
620	0.000220	38.060792	0.956577	47.56	0.00006369
621	0.000227	38.152840	0.956189	52.66	0.00006340
622	0.000219	38.139023	0.956593	54.22	0.00006311
623	0.000216	38.081462	0.956572	53.30	0.00006282
624	0.000228	38.132076	0.956442	53.36	0.00006253
625	0.000227	38.152326	0.956632	55.04	0.00006224
626	0.000223	38.057792	0.956655	56.03	0.00006195
627	0.000219	38.128395	0.956701	55.90	0.00006167
628	0.000219	38.049717	0.956046	54.19	0.00006138
629	0.000220	38.122781	0.956622	56.02	0.00006109
630	0.000220	37.942864	0.956457	56.47	0.00006080
631	0.000211	38.104820	0.956214	52.49	0.00006052
632	0.000221	38.202563	0.956175	57.36	0.00006023
633	0.000226	38.067271	0.956715	52.91	0.00005994
634	0.000228	38.117389	0.956359	51.81	0.00005966
635	0.000219	38.071471	0.956367	54.12	0.00005937
636	0.000209	38.146003	0.956460	54.82	0.00005909
637	0.000216	38.132272	0.956848	54.17	0.00005880
638	0.000216	38.214124	0.956873	56.44	0.00005852
639	0.000224	38.186557	0.956937	56.94	0.00005824
640	0.000217	38.118298	0.956868	54.06	0.00005795
641	0.000216	38.234568	0.956904	54.61	0.00005767
642	0.000223	38.149846	0.956663	53.22	0.00005739
643	0.000214	38.115640	0.956721	48.57	0.00005711
644	0.000219	38.162659	0.956374	56.06	0.00005683
645	0.000222	38.099895	0.956586	54.23	0.00005654
646	0.000216	38.189480	0.957088	50.90	0.00005626
647	0.000214	38.130802	0.956671	54.44	0.00005598
648	0.000225	38.088168	0.956461	54.86	0.00005570
649	0.000214	38.166658	0.956756	53.21	0.00005543
650	0.000218	38.187428	0.956866	60.03	0.00005515
651	0.000218	38.062052	0.956608	54.26	0.00005487
652	0.000219	38.155848	0.956651	51.99	0.00005459
653	0.000221	38.157766	0.957012	50.45	0.00005431
654	0.000224	38.140264	0.956200	53.27	0.00005404
655	0.000213	38.061968	0.957028	54.54	0.00005376
656	0.000219	38.186254	0.956427	56.31	0.00005348
657	0.000228	38.145064	0.956526	53.81	0.00005321
658	0.000222	38.061149	0.956720	54.09	0.00005293
659	0.000216	38.233042	0.957042	52.03	0.00005266
660	0.000216	38.227465	0.956894	54.65	0.00005238
661	0.000224	38.164083	0.956837	57.13	0.00005211
662	0.000217	38.133142	0.956882	53.11	0.00005184
663	0.000216	38.159998	0.957104	51.89	0.00005157
664	0.000222	38.211223	0.957104	54.37	0.00005129
665	0.000227	38.150779	0.956962	53.00	0.00005102
666	0.000226	38.192516	0.956868	55.93	0.00005075
667	0.000227	38.094942	0.956280	51.89	0.00005048
668	0.000218	38.314404	0.957310	54.76	0.00005021
669	0.000217	38.168337	0.956904	55.38	0.00004994
670	0.000220	38.191629	0.956622	54.78	0.00004967
671	0.000225	38.210291	0.956871	58.03	0.00004940
672	0.000221	38.116124	0.956754	53.95	0.00004913
673	0.000221	38.102288	0.956465	53.01	0.00004887
674	0.000213	38.150588	0.956513	53.93	0.00004860
675	0.000224	38.231938	0.956762	56.50	0.00004833
676	0.000227	38.154521	0.956831	54.39	0.00004807
677	0.000215	38.254353	0.956955	53.56	0.00004780
678	0.000221	38.281160	0.957067	55.01	0.00004753
679	0.000214	38.216172	0.957081	50.89	0.00004727
680	0.000221	38.239015	0.957059	52.31	0.00004701
681	0.000219	38.201717	0.956743	51.59	0.00004674
682	0.000213	38.265668	0.957084	53.67	0.00004648
683	0.000220	38.230421	0.957002	50.83	0.00004622
684	0.000211	38.243981	0.957081	57.01	0.00004595
685	0.000224	38.213114	0.956822	53.40	0.00004569
686	0.000223	38.303612	0.957161	53.89	0.00004543
687	0.000225	38.137479	0.957112	52.10	0.00004517
688	0.000218	38.268757	0.957118	54.04	0.00004491
689	0.000224	38.214985	0.956651	52.92	0.00004465
690	0.000230	38.153714	0.956719	58.77	0.00004439
691	0.000222	38.275987	0.957081	55.34	0.00004414
692	0.000214	38.269628	0.957147	53.04	0.00004388
693	0.000222	38.272236	0.957109	55.14	0.00004362
694	0.000222	38.237875	0.956960	53.10	0.00004337
695	0.000218	38.266862	0.957230	56.80	0.00004311
696	0.000209	38.260874	0.957057	52.32	0.00004285
697	0.000218	38.215296	0.957231	58.37	0.00004260
698	0.000218	38.180101	0.957310	53.99	0.00004234
699	0.000214	38.243754	0.957247	57.78	0.00004209
700	0.000211	38.259873	0.956986	51.06	0.00004184
701	0.000225	38.254565	0.956992	52.85	0.00004159
702	0.000219	38.250600	0.957127	51.49	0.00004133
703	0.000210	38.255252	0.957183	59.36	0.00004108
704	0.000225	38.290679	0.957135	59.44	0.00004083
705	0.000211	38.186868	0.956126	55.68	0.00004058
706	0.000222	38.236013	0.957277	54.81	0.00004033
707	0.000222	38.201178	0.957071	55.27	0.00004008
708	0.000213	38.204725	0.957239	53.66	0.00003984
709	0.000209	38.290818	0.957323	52.01	0.00003959
710	0.000224	38.313245	0.957367	54.21	0.00003934
711	0.000211	38.282641	0.957097	54.40	0.00003909
712	0.000217	38.318086	0.957303	53.47	0.00003885
713	0.000221	38.340304	0.957360	52.61	0.00003860
714	0.000208	38.273749	0.957206	53.48	0.00003836
715	0.000215	38.255585	0.957475	52.46	0.00003811
716	0.000218	38.309199	0.957294	55.45	0.00003787
717	0.000223	38.215026	0.957322	54.59	0.00003763
718	0.000220	38.320392	0.957223	54.84	0.00003739
719	0.000217	38.119902	0.956538	51.59	0.00003714
720	0.000215	38.196270	0.957055	56.20	0.00003690
721	0.000214	38.232315	0.957153	51.23	0.00003666
722	0.000221	38.315673	0.957402	57.81	0.00003642
723	0.000218	38.268029	0.957140	54.43	0.00003618
724	0.000213	38.324838	0.957121	57.77	0.00003595
725	0.000209	38.278136	0.957115	54.72	0.00003571
726	0.000208	38.346642	0.957564	55.84	0.00003547
727	0.000222	38.244808	0.957328	51.93	0.00003523
728	0.000218	38.323990	0.957381	53.47	0.00003500
729	0.000215	38.331926	0.957006	56.86	0.00003476
730	0.000215	38.268263	0.957266	61.98	0.00003453
731	0.000217	38.190569	0.957354	57.05	0.00003429
732	0.000210	38.177255	0.957031	55.84	0.00003406
733	0.000216	38.371892	0.957335	52.94	0.00003383
734	0.000220	38.297870	0.957387	57.23	0.00003360
735	0.000218	38.336167	0.957393	56.44	0.00003337
736	0.000213	38.315315	0.957357	96.44	0.00003313
737	0.000219	38.300356	0.957144	60.19	0.00003290
738	0.000208	38.311245	0.957202	56.88	0.00003268
739	0.000206	38.281936	0.957291	53.87	0.00003245
740	0.000211	38.285838	0.957403	51.38	0.00003222
